2016-07-19 20:53:18 startup archives install
2016-07-19 20:53:20 status unpacked perl-base:armhf 5.22.1-9
2016-07-19 20:53:20 status half-configured perl-base:armhf 5.22.1-9
2016-07-19 20:53:20 status installed perl-base:armhf 5.22.1-9
2016-07-19 20:53:20 startup archives install
2016-07-19 20:53:20 install mawk:armhf <none> 1.3.3-17ubuntu2
2016-07-19 20:53:20 status half-installed mawk:armhf 1.3.3-17ubuntu2
2016-07-19 20:53:20 status unpacked mawk:armhf 1.3.3-17ubuntu2
2016-07-19 20:53:20 status unpacked mawk:armhf 1.3.3-17ubuntu2
2016-07-19 20:53:20 configure mawk:armhf 1.3.3-17ubuntu2 1.3.3-17ubuntu2
2016-07-19 20:53:20 status unpacked mawk:armhf 1.3.3-17ubuntu2
2016-07-19 20:53:20 status half-configured mawk:armhf 1.3.3-17ubuntu2
2016-07-19 20:53:20 status installed mawk:armhf 1.3.3-17ubuntu2
2016-07-19 20:53:20 startup archives unpack
2016-07-19 20:53:20 install adduser:all <none> 3.113+nmu3ubuntu4
2016-07-19 20:53:20 status half-installed adduser:all 3.113+nmu3ubuntu4
2016-07-19 20:53:20 status unpacked adduser:all 3.113+nmu3ubuntu4
2016-07-19 20:53:20 status unpacked adduser:all 3.113+nmu3ubuntu4
2016-07-19 20:53:20 upgrade base-files:armhf 9.4ubuntu4 9.4ubuntu4
2016-07-19 20:53:20 status half-configured base-files:armhf 9.4ubuntu4
2016-07-19 20:53:20 status unpacked base-files:armhf 9.4ubuntu4
2016-07-19 20:53:20 status half-installed base-files:armhf 9.4ubuntu4
2016-07-19 20:53:20 status half-installed base-files:armhf 9.4ubuntu4
2016-07-19 20:53:20 status unpacked base-files:armhf 9.4ubuntu4
2016-07-19 20:53:20 status unpacked base-files:armhf 9.4ubuntu4
2016-07-19 20:53:20 upgrade base-passwd:armhf 3.5.39 3.5.39
2016-07-19 20:53:20 status half-configured base-passwd:armhf 3.5.39
2016-07-19 20:53:20 status unpacked base-passwd:armhf 3.5.39
2016-07-19 20:53:20 status half-installed base-passwd:armhf 3.5.39
2016-07-19 20:53:20 status half-installed base-passwd:armhf 3.5.39
2016-07-19 20:53:20 status unpacked base-passwd:armhf 3.5.39
2016-07-19 20:53:20 status unpacked base-passwd:armhf 3.5.39
2016-07-19 20:53:20 install bash:armhf <none> 4.3-14ubuntu1
2016-07-19 20:53:20 status half-installed bash:armhf 4.3-14ubuntu1
2016-07-19 20:53:21 status unpacked bash:armhf 4.3-14ubuntu1
2016-07-19 20:53:21 status unpacked bash:armhf 4.3-14ubuntu1
2016-07-19 20:53:21 install bsdutils:armhf <none> 1:2.27.1-6ubuntu3
2016-07-19 20:53:21 status half-installed bsdutils:armhf 1:2.27.1-6ubuntu3
2016-07-19 20:53:21 status unpacked bsdutils:armhf 1:2.27.1-6ubuntu3
2016-07-19 20:53:21 status unpacked bsdutils:armhf 1:2.27.1-6ubuntu3
2016-07-19 20:53:21 install coreutils:armhf <none> 8.25-2ubuntu2
2016-07-19 20:53:21 status half-installed coreutils:armhf 8.25-2ubuntu2
2016-07-19 20:53:21 status unpacked coreutils:armhf 8.25-2ubuntu2
2016-07-19 20:53:21 status unpacked coreutils:armhf 8.25-2ubuntu2
2016-07-19 20:53:21 install dash:armhf <none> 0.5.8-2.1ubuntu2
2016-07-19 20:53:21 status half-installed dash:armhf 0.5.8-2.1ubuntu2
2016-07-19 20:53:21 status unpacked dash:armhf 0.5.8-2.1ubuntu2
2016-07-19 20:53:21 status unpacked dash:armhf 0.5.8-2.1ubuntu2
2016-07-19 20:53:21 install debconf:all <none> 1.5.58ubuntu1
2016-07-19 20:53:21 status half-installed debconf:all 1.5.58ubuntu1
2016-07-19 20:53:21 status unpacked debconf:all 1.5.58ubuntu1
2016-07-19 20:53:21 status unpacked debconf:all 1.5.58ubuntu1
2016-07-19 20:53:21 install debianutils:armhf <none> 4.7
2016-07-19 20:53:21 status half-installed debianutils:armhf 4.7
2016-07-19 20:53:21 status unpacked debianutils:armhf 4.7
2016-07-19 20:53:21 status unpacked debianutils:armhf 4.7
2016-07-19 20:53:21 install diffutils:armhf <none> 1:3.3-3
2016-07-19 20:53:21 status half-installed diffutils:armhf 1:3.3-3
2016-07-19 20:53:21 status unpacked diffutils:armhf 1:3.3-3
2016-07-19 20:53:21 status unpacked diffutils:armhf 1:3.3-3
2016-07-19 20:53:21 upgrade dpkg:armhf 1.18.4ubuntu1 1.18.4ubuntu1
2016-07-19 20:53:21 status half-configured dpkg:armhf 1.18.4ubuntu1
2016-07-19 20:53:21 status unpacked dpkg:armhf 1.18.4ubuntu1
2016-07-19 20:53:21 status half-installed dpkg:armhf 1.18.4ubuntu1
2016-07-19 20:53:21 status half-installed dpkg:armhf 1.18.4ubuntu1
2016-07-19 20:53:21 status unpacked dpkg:armhf 1.18.4ubuntu1
2016-07-19 20:53:21 status unpacked dpkg:armhf 1.18.4ubuntu1
2016-07-19 20:53:21 install e2fslibs:armhf <none> 1.42.13-1ubuntu1
2016-07-19 20:53:21 status half-installed e2fslibs:armhf 1.42.13-1ubuntu1
2016-07-19 20:53:21 status unpacked e2fslibs:armhf 1.42.13-1ubuntu1
2016-07-19 20:53:21 status unpacked e2fslibs:armhf 1.42.13-1ubuntu1
2016-07-19 20:53:21 install e2fsprogs:armhf <none> 1.42.13-1ubuntu1
2016-07-19 20:53:21 status half-installed e2fsprogs:armhf 1.42.13-1ubuntu1
2016-07-19 20:53:22 status unpacked e2fsprogs:armhf 1.42.13-1ubuntu1
2016-07-19 20:53:22 status unpacked e2fsprogs:armhf 1.42.13-1ubuntu1
2016-07-19 20:53:22 install findutils:armhf <none> 4.6.0+git+20160126-2
2016-07-19 20:53:22 status half-installed findutils:armhf 4.6.0+git+20160126-2
2016-07-19 20:53:22 status unpacked findutils:armhf 4.6.0+git+20160126-2
2016-07-19 20:53:22 status unpacked findutils:armhf 4.6.0+git+20160126-2
2016-07-19 20:53:22 install gcc-6-base:armhf <none> 6.0.1-0ubuntu1
2016-07-19 20:53:22 status half-installed gcc-6-base:armhf 6.0.1-0ubuntu1
2016-07-19 20:53:22 status unpacked gcc-6-base:armhf 6.0.1-0ubuntu1
2016-07-19 20:53:22 status unpacked gcc-6-base:armhf 6.0.1-0ubuntu1
2016-07-19 20:53:22 install grep:armhf <none> 2.24-1
2016-07-19 20:53:22 status half-installed grep:armhf 2.24-1
2016-07-19 20:53:22 status unpacked grep:armhf 2.24-1
2016-07-19 20:53:22 status unpacked grep:armhf 2.24-1
2016-07-19 20:53:22 install gzip:armhf <none> 1.6-4ubuntu1
2016-07-19 20:53:22 status half-installed gzip:armhf 1.6-4ubuntu1
2016-07-19 20:53:22 status unpacked gzip:armhf 1.6-4ubuntu1
2016-07-19 20:53:22 status unpacked gzip:armhf 1.6-4ubuntu1
2016-07-19 20:53:22 install hostname:armhf <none> 3.16ubuntu2
2016-07-19 20:53:22 status half-installed hostname:armhf 3.16ubuntu2
2016-07-19 20:53:22 status unpacked hostname:armhf 3.16ubuntu2
2016-07-19 20:53:22 status unpacked hostname:armhf 3.16ubuntu2
2016-07-19 20:53:22 install init:armhf <none> 1.29ubuntu1
2016-07-19 20:53:22 status half-installed init:armhf 1.29ubuntu1
2016-07-19 20:53:22 status unpacked init:armhf 1.29ubuntu1
2016-07-19 20:53:22 status unpacked init:armhf 1.29ubuntu1
2016-07-19 20:53:22 install init-system-helpers:all <none> 1.29ubuntu1
2016-07-19 20:53:22 status half-installed init-system-helpers:all 1.29ubuntu1
2016-07-19 20:53:22 status unpacked init-system-helpers:all 1.29ubuntu1
2016-07-19 20:53:22 status unpacked init-system-helpers:all 1.29ubuntu1
2016-07-19 20:53:22 install initscripts:armhf <none> 2.88dsf-59.3ubuntu2
2016-07-19 20:53:22 status half-installed initscripts:armhf 2.88dsf-59.3ubuntu2
2016-07-19 20:53:22 status unpacked initscripts:armhf 2.88dsf-59.3ubuntu2
2016-07-19 20:53:22 status unpacked initscripts:armhf 2.88dsf-59.3ubuntu2
2016-07-19 20:53:22 install insserv:armhf <none> 1.14.0-5ubuntu3
2016-07-19 20:53:22 status half-installed insserv:armhf 1.14.0-5ubuntu3
2016-07-19 20:53:22 status unpacked insserv:armhf 1.14.0-5ubuntu3
2016-07-19 20:53:22 status unpacked insserv:armhf 1.14.0-5ubuntu3
2016-07-19 20:53:22 install libacl1:armhf <none> 2.2.52-3
2016-07-19 20:53:22 status half-installed libacl1:armhf 2.2.52-3
2016-07-19 20:53:22 status unpacked libacl1:armhf 2.2.52-3
2016-07-19 20:53:22 status unpacked libacl1:armhf 2.2.52-3
2016-07-19 20:53:22 install libapparmor1:armhf <none> 2.10.95-0ubuntu2
2016-07-19 20:53:22 status half-installed libapparmor1:armhf 2.10.95-0ubuntu2
2016-07-19 20:53:22 status unpacked libapparmor1:armhf 2.10.95-0ubuntu2
2016-07-19 20:53:22 status unpacked libapparmor1:armhf 2.10.95-0ubuntu2
2016-07-19 20:53:22 install libattr1:armhf <none> 1:2.4.47-2
2016-07-19 20:53:22 status half-installed libattr1:armhf 1:2.4.47-2
2016-07-19 20:53:22 status unpacked libattr1:armhf 1:2.4.47-2
2016-07-19 20:53:22 status unpacked libattr1:armhf 1:2.4.47-2
2016-07-19 20:53:22 install libaudit-common:all <none> 1:2.4.5-1ubuntu2
2016-07-19 20:53:22 status half-installed libaudit-common:all 1:2.4.5-1ubuntu2
2016-07-19 20:53:22 status unpacked libaudit-common:all 1:2.4.5-1ubuntu2
2016-07-19 20:53:22 status unpacked libaudit-common:all 1:2.4.5-1ubuntu2
2016-07-19 20:53:22 install libaudit1:armhf <none> 1:2.4.5-1ubuntu2
2016-07-19 20:53:22 status half-installed libaudit1:armhf 1:2.4.5-1ubuntu2
2016-07-19 20:53:22 status unpacked libaudit1:armhf 1:2.4.5-1ubuntu2
2016-07-19 20:53:22 status unpacked libaudit1:armhf 1:2.4.5-1ubuntu2
2016-07-19 20:53:22 install libblkid1:armhf <none> 2.27.1-6ubuntu3
2016-07-19 20:53:22 status half-installed libblkid1:armhf 2.27.1-6ubuntu3
2016-07-19 20:53:22 status unpacked libblkid1:armhf 2.27.1-6ubuntu3
2016-07-19 20:53:22 status unpacked libblkid1:armhf 2.27.1-6ubuntu3
2016-07-19 20:53:22 install libbz2-1.0:armhf <none> 1.0.6-8
2016-07-19 20:53:22 status half-installed libbz2-1.0:armhf 1.0.6-8
2016-07-19 20:53:22 status unpacked libbz2-1.0:armhf 1.0.6-8
2016-07-19 20:53:22 status unpacked libbz2-1.0:armhf 1.0.6-8
2016-07-19 20:53:22 install libc-bin:armhf <none> 2.23-0ubuntu3
2016-07-19 20:53:22 status half-installed libc-bin:armhf 2.23-0ubuntu3
2016-07-19 20:53:22 status unpacked libc-bin:armhf 2.23-0ubuntu3
2016-07-19 20:53:22 status unpacked libc-bin:armhf 2.23-0ubuntu3
2016-07-19 20:53:22 upgrade libc6:armhf 2.23-0ubuntu3 2.23-0ubuntu3
2016-07-19 20:53:22 status half-configured libc6:armhf 2.23-0ubuntu3
2016-07-19 20:53:22 status unpacked libc6:armhf 2.23-0ubuntu3
2016-07-19 20:53:22 status half-installed libc6:armhf 2.23-0ubuntu3
2016-07-19 20:53:23 status half-installed libc6:armhf 2.23-0ubuntu3
2016-07-19 20:53:23 status unpacked libc6:armhf 2.23-0ubuntu3
2016-07-19 20:53:23 status unpacked libc6:armhf 2.23-0ubuntu3
2016-07-19 20:53:23 install libcap2:armhf <none> 1:2.24-12
2016-07-19 20:53:23 status half-installed libcap2:armhf 1:2.24-12
2016-07-19 20:53:23 status unpacked libcap2:armhf 1:2.24-12
2016-07-19 20:53:23 status unpacked libcap2:armhf 1:2.24-12
2016-07-19 20:53:23 install libcap2-bin:armhf <none> 1:2.24-12
2016-07-19 20:53:23 status half-installed libcap2-bin:armhf 1:2.24-12
2016-07-19 20:53:23 status unpacked libcap2-bin:armhf 1:2.24-12
2016-07-19 20:53:23 status unpacked libcap2-bin:armhf 1:2.24-12
2016-07-19 20:53:23 install libcomerr2:armhf <none> 1.42.13-1ubuntu1
2016-07-19 20:53:23 status half-installed libcomerr2:armhf 1.42.13-1ubuntu1
2016-07-19 20:53:23 status unpacked libcomerr2:armhf 1.42.13-1ubuntu1
2016-07-19 20:53:23 status unpacked libcomerr2:armhf 1.42.13-1ubuntu1
2016-07-19 20:53:23 install libcryptsetup4:armhf <none> 2:1.6.6-5ubuntu2
2016-07-19 20:53:23 status half-installed libcryptsetup4:armhf 2:1.6.6-5ubuntu2
2016-07-19 20:53:23 status unpacked libcryptsetup4:armhf 2:1.6.6-5ubuntu2
2016-07-19 20:53:23 status unpacked libcryptsetup4:armhf 2:1.6.6-5ubuntu2
2016-07-19 20:53:23 install libdb5.3:armhf <none> 5.3.28-11
2016-07-19 20:53:23 status half-installed libdb5.3:armhf 5.3.28-11
2016-07-19 20:53:23 status unpacked libdb5.3:armhf 5.3.28-11
2016-07-19 20:53:23 status unpacked libdb5.3:armhf 5.3.28-11
2016-07-19 20:53:23 install libdebconfclient0:armhf <none> 0.198ubuntu1
2016-07-19 20:53:23 status half-installed libdebconfclient0:armhf 0.198ubuntu1
2016-07-19 20:53:23 status unpacked libdebconfclient0:armhf 0.198ubuntu1
2016-07-19 20:53:23 status unpacked libdebconfclient0:armhf 0.198ubuntu1
2016-07-19 20:53:23 install libdevmapper1.02.1:armhf <none> 2:1.02.110-1ubuntu10
2016-07-19 20:53:23 status half-installed libdevmapper1.02.1:armhf 2:1.02.110-1ubuntu10
2016-07-19 20:53:24 status unpacked libdevmapper1.02.1:armhf 2:1.02.110-1ubuntu10
2016-07-19 20:53:24 status unpacked libdevmapper1.02.1:armhf 2:1.02.110-1ubuntu10
2016-07-19 20:53:24 install libfdisk1:armhf <none> 2.27.1-6ubuntu3
2016-07-19 20:53:24 status half-installed libfdisk1:armhf 2.27.1-6ubuntu3
2016-07-19 20:53:24 status unpacked libfdisk1:armhf 2.27.1-6ubuntu3
2016-07-19 20:53:24 status unpacked libfdisk1:armhf 2.27.1-6ubuntu3
2016-07-19 20:53:24 install libgcc1:armhf <none> 1:6.0.1-0ubuntu1
2016-07-19 20:53:24 status half-installed libgcc1:armhf 1:6.0.1-0ubuntu1
2016-07-19 20:53:24 status unpacked libgcc1:armhf 1:6.0.1-0ubuntu1
2016-07-19 20:53:24 status unpacked libgcc1:armhf 1:6.0.1-0ubuntu1
2016-07-19 20:53:24 install libgcrypt20:armhf <none> 1.6.5-2
2016-07-19 20:53:24 status half-installed libgcrypt20:armhf 1.6.5-2
2016-07-19 20:53:24 status unpacked libgcrypt20:armhf 1.6.5-2
2016-07-19 20:53:24 status unpacked libgcrypt20:armhf 1.6.5-2
2016-07-19 20:53:24 install libgpg-error0:armhf <none> 1.21-2ubuntu1
2016-07-19 20:53:24 status half-installed libgpg-error0:armhf 1.21-2ubuntu1
2016-07-19 20:53:24 status unpacked libgpg-error0:armhf 1.21-2ubuntu1
2016-07-19 20:53:24 status unpacked libgpg-error0:armhf 1.21-2ubuntu1
2016-07-19 20:53:24 install libkmod2:armhf <none> 22-1ubuntu4
2016-07-19 20:53:24 status half-installed libkmod2:armhf 22-1ubuntu4
2016-07-19 20:53:24 status unpacked libkmod2:armhf 22-1ubuntu4
2016-07-19 20:53:24 status unpacked libkmod2:armhf 22-1ubuntu4
2016-07-19 20:53:24 install liblzma5:armhf <none> 5.1.1alpha+20120614-2ubuntu2
2016-07-19 20:53:24 status half-installed liblzma5:armhf 5.1.1alpha+20120614-2ubuntu2
2016-07-19 20:53:24 status unpacked liblzma5:armhf 5.1.1alpha+20120614-2ubuntu2
2016-07-19 20:53:24 status unpacked liblzma5:armhf 5.1.1alpha+20120614-2ubuntu2
2016-07-19 20:53:24 install libmount1:armhf <none> 2.27.1-6ubuntu3
2016-07-19 20:53:24 status half-installed libmount1:armhf 2.27.1-6ubuntu3
2016-07-19 20:53:24 status unpacked libmount1:armhf 2.27.1-6ubuntu3
2016-07-19 20:53:24 status unpacked libmount1:armhf 2.27.1-6ubuntu3
2016-07-19 20:53:24 install libncurses5:armhf <none> 6.0+20160213-1ubuntu1
2016-07-19 20:53:24 status half-installed libncurses5:armhf 6.0+20160213-1ubuntu1
2016-07-19 20:53:24 status unpacked libncurses5:armhf 6.0+20160213-1ubuntu1
2016-07-19 20:53:24 status unpacked libncurses5:armhf 6.0+20160213-1ubuntu1
2016-07-19 20:53:24 install libncursesw5:armhf <none> 6.0+20160213-1ubuntu1
2016-07-19 20:53:24 status half-installed libncursesw5:armhf 6.0+20160213-1ubuntu1
2016-07-19 20:53:24 status unpacked libncursesw5:armhf 6.0+20160213-1ubuntu1
2016-07-19 20:53:24 status unpacked libncursesw5:armhf 6.0+20160213-1ubuntu1
2016-07-19 20:53:24 install libpam-modules:armhf <none> 1.1.8-3.2ubuntu2
2016-07-19 20:53:24 status half-installed libpam-modules:armhf 1.1.8-3.2ubuntu2
2016-07-19 20:53:24 status unpacked libpam-modules:armhf 1.1.8-3.2ubuntu2
2016-07-19 20:53:24 status unpacked libpam-modules:armhf 1.1.8-3.2ubuntu2
2016-07-19 20:53:24 install libpam-modules-bin:armhf <none> 1.1.8-3.2ubuntu2
2016-07-19 20:53:24 status half-installed libpam-modules-bin:armhf 1.1.8-3.2ubuntu2
2016-07-19 20:53:24 status unpacked libpam-modules-bin:armhf 1.1.8-3.2ubuntu2
2016-07-19 20:53:24 status unpacked libpam-modules-bin:armhf 1.1.8-3.2ubuntu2
2016-07-19 20:53:24 install libpam-runtime:all <none> 1.1.8-3.2ubuntu2
2016-07-19 20:53:24 status half-installed libpam-runtime:all 1.1.8-3.2ubuntu2
2016-07-19 20:53:24 status unpacked libpam-runtime:all 1.1.8-3.2ubuntu2
2016-07-19 20:53:24 status unpacked libpam-runtime:all 1.1.8-3.2ubuntu2
2016-07-19 20:53:24 install libpam0g:armhf <none> 1.1.8-3.2ubuntu2
2016-07-19 20:53:24 status half-installed libpam0g:armhf 1.1.8-3.2ubuntu2
2016-07-19 20:53:24 status unpacked libpam0g:armhf 1.1.8-3.2ubuntu2
2016-07-19 20:53:24 status unpacked libpam0g:armhf 1.1.8-3.2ubuntu2
2016-07-19 20:53:24 install libpcre3:armhf <none> 2:8.38-3.1
2016-07-19 20:53:24 status half-installed libpcre3:armhf 2:8.38-3.1
2016-07-19 20:53:24 status unpacked libpcre3:armhf 2:8.38-3.1
2016-07-19 20:53:24 status unpacked libpcre3:armhf 2:8.38-3.1
2016-07-19 20:53:24 install libprocps4:armhf <none> 2:3.3.10-4ubuntu2
2016-07-19 20:53:24 status half-installed libprocps4:armhf 2:3.3.10-4ubuntu2
2016-07-19 20:53:24 status unpacked libprocps4:armhf 2:3.3.10-4ubuntu2
2016-07-19 20:53:24 status unpacked libprocps4:armhf 2:3.3.10-4ubuntu2
2016-07-19 20:53:24 install libseccomp2:armhf <none> 2.2.3-3ubuntu3
2016-07-19 20:53:24 status half-installed libseccomp2:armhf 2.2.3-3ubuntu3
2016-07-19 20:53:24 status unpacked libseccomp2:armhf 2.2.3-3ubuntu3
2016-07-19 20:53:24 status unpacked libseccomp2:armhf 2.2.3-3ubuntu3
2016-07-19 20:53:24 install libselinux1:armhf <none> 2.4-3build2
2016-07-19 20:53:24 status half-installed libselinux1:armhf 2.4-3build2
2016-07-19 20:53:24 status unpacked libselinux1:armhf 2.4-3build2
2016-07-19 20:53:24 status unpacked libselinux1:armhf 2.4-3build2
2016-07-19 20:53:24 install libsemanage-common:all <none> 2.3-1build3
2016-07-19 20:53:24 status half-installed libsemanage-common:all 2.3-1build3
2016-07-19 20:53:25 status unpacked libsemanage-common:all 2.3-1build3
2016-07-19 20:53:25 status unpacked libsemanage-common:all 2.3-1build3
2016-07-19 20:53:25 install libsemanage1:armhf <none> 2.3-1build3
2016-07-19 20:53:25 status half-installed libsemanage1:armhf 2.3-1build3
2016-07-19 20:53:25 status unpacked libsemanage1:armhf 2.3-1build3
2016-07-19 20:53:25 status unpacked libsemanage1:armhf 2.3-1build3
2016-07-19 20:53:25 install libsepol1:armhf <none> 2.4-2
2016-07-19 20:53:25 status half-installed libsepol1:armhf 2.4-2
2016-07-19 20:53:25 status unpacked libsepol1:armhf 2.4-2
2016-07-19 20:53:25 status unpacked libsepol1:armhf 2.4-2
2016-07-19 20:53:25 install libsmartcols1:armhf <none> 2.27.1-6ubuntu3
2016-07-19 20:53:25 status half-installed libsmartcols1:armhf 2.27.1-6ubuntu3
2016-07-19 20:53:25 status unpacked libsmartcols1:armhf 2.27.1-6ubuntu3
2016-07-19 20:53:25 status unpacked libsmartcols1:armhf 2.27.1-6ubuntu3
2016-07-19 20:53:25 install libss2:armhf <none> 1.42.13-1ubuntu1
2016-07-19 20:53:25 status half-installed libss2:armhf 1.42.13-1ubuntu1
2016-07-19 20:53:25 status unpacked libss2:armhf 1.42.13-1ubuntu1
2016-07-19 20:53:25 status unpacked libss2:armhf 1.42.13-1ubuntu1
2016-07-19 20:53:25 install libsystemd0:armhf <none> 229-4ubuntu4
2016-07-19 20:53:25 status half-installed libsystemd0:armhf 229-4ubuntu4
2016-07-19 20:53:25 status unpacked libsystemd0:armhf 229-4ubuntu4
2016-07-19 20:53:25 status unpacked libsystemd0:armhf 229-4ubuntu4
2016-07-19 20:53:25 install libtinfo5:armhf <none> 6.0+20160213-1ubuntu1
2016-07-19 20:53:25 status half-installed libtinfo5:armhf 6.0+20160213-1ubuntu1
2016-07-19 20:53:25 status unpacked libtinfo5:armhf 6.0+20160213-1ubuntu1
2016-07-19 20:53:25 status unpacked libtinfo5:armhf 6.0+20160213-1ubuntu1
2016-07-19 20:53:25 install libudev1:armhf <none> 229-4ubuntu4
2016-07-19 20:53:25 status half-installed libudev1:armhf 229-4ubuntu4
2016-07-19 20:53:25 status unpacked libudev1:armhf 229-4ubuntu4
2016-07-19 20:53:25 status unpacked libudev1:armhf 229-4ubuntu4
2016-07-19 20:53:25 install libustr-1.0-1:armhf <none> 1.0.4-5
2016-07-19 20:53:25 status half-installed libustr-1.0-1:armhf 1.0.4-5
2016-07-19 20:53:25 status unpacked libustr-1.0-1:armhf 1.0.4-5
2016-07-19 20:53:25 status unpacked libustr-1.0-1:armhf 1.0.4-5
2016-07-19 20:53:25 install libuuid1:armhf <none> 2.27.1-6ubuntu3
2016-07-19 20:53:25 status half-installed libuuid1:armhf 2.27.1-6ubuntu3
2016-07-19 20:53:25 status unpacked libuuid1:armhf 2.27.1-6ubuntu3
2016-07-19 20:53:25 status unpacked libuuid1:armhf 2.27.1-6ubuntu3
2016-07-19 20:53:25 install locales:all <none> 2.23-0ubuntu3
2016-07-19 20:53:25 status half-installed locales:all 2.23-0ubuntu3
2016-07-19 20:53:26 status unpacked locales:all 2.23-0ubuntu3
2016-07-19 20:53:26 status unpacked locales:all 2.23-0ubuntu3
2016-07-19 20:53:26 install login:armhf <none> 1:4.2-3.1ubuntu5
2016-07-19 20:53:26 status half-installed login:armhf 1:4.2-3.1ubuntu5
2016-07-19 20:53:26 status unpacked login:armhf 1:4.2-3.1ubuntu5
2016-07-19 20:53:26 status unpacked login:armhf 1:4.2-3.1ubuntu5
2016-07-19 20:53:26 install lsb-base:all <none> 9.20160110
2016-07-19 20:53:26 status half-installed lsb-base:all 9.20160110
2016-07-19 20:53:26 status unpacked lsb-base:all 9.20160110
2016-07-19 20:53:26 status unpacked lsb-base:all 9.20160110
2016-07-19 20:53:26 install makedev:all <none> 2.3.1-93ubuntu1
2016-07-19 20:53:26 status half-installed makedev:all 2.3.1-93ubuntu1
